"hilbert_index","col","row","brightness","hue","saturation","frequency_assigned"
608,29,20,0.7416868805885315,0,0,164.81
609,29,21,0.775764524936676,0,0,659.25
610,29,22,0.808244526386261,0,0,659.25
611,30,22,0.8161762356758118,0,0,659.25
612,30,21,0.783377468585968,0,0,659.25
613,31,21,0.7879810333251953,0,0,659.25
614,32,21,0.7895215749740601,0,0,659.25
615,32,22,0.8225775361061096,0,0,659.25
616,31,22,0.8209725618362427,0,0,659.25
617,31,23,0.8520106673240662,0,0,659.25
618,32,23,0.8536763787269592,0,0,659.25
619,32,24,0.8824968934059143,0,0,659.25
620,31,24,0.880774974822998,0,0,659.25
621,30,24,0.8756292462348938,0,0,659.25
622,30,23,0.8470330238342285,0,0,659.25
623,29,23,0.8388014435768127,0,0,659.25
624,29,24,0.8671197891235352,0,0,659.25
625,28,24,0.8553453087806702,0,0,659.25
626,27,24,0.8404413461685181,0,0,659.25
627,27,23,0.8129942417144775,0,0,659.25
628,28,23,0.8274114727973938,0,0,659.25
629,28,22,0.7972695231437683,0,0,659.25
630,28,21,0.7652305364608765,0,0,659.25
631,27,21,0.7518967390060425,0,0,659.25
632,27,22,0.783377468585968,0,0,659.25
633,26,22,0.7667266130447388,0,0,659.25
634,26,21,0.7359150052070618,0,0,164.81
635,25,21,0.7174649238586426,0,0,164.81
636,25,22,0.7475039958953857,0,0,164.81
637,25,23,0.775764524936676,0,0,659.25
638,26,23,0.7957138419151306,0,0,659.25
639,26,24,0.8225775361061096,0,0,659.25
640,25,24,0.8019547462463379,0,0,659.25
641,25,25,0.8257970213890076,0,0,659.25
642,26,25,0.8470330238342285,0,0,659.25
643,26,26,0.8688150644302368,0,0,659.25
644,25,26,0.8470330238342285,0,0,659.25
645,25,27,0.8654278516769409,0,0,659.25
646,25,28,0.880774974822998,0,0,659.25
647,26,28,0.9034247398376465,0,0,659.25
648,26,27,0.8876829743385315,0,0,659.25
649,27,27,0.9069606065750122,0,0,659.25
650,27,28,0.9230442047119141,0,0,659.25
651,28,28,0.9394130706787109,0,0,659.25
652,28,27,0.9230442047119141,0,0,659.25
653,28,26,0.9034247398376465,0,0,659.25
654,27,26,0.8876829743385315,0,0,659.25
655,27,25,0.8654278516769409,0,0,659.25
656,28,25,0.880774974822998,0,0,659.25
657,29,25,0.8928995132446289,0,0,659.25
658,29,26,0.9158610701560974,0,0,659.25
659,30,26,0.9248487949371338,0,0,659.25
660,30,25,0.9016619324684143,0,0,659.25
661,31,25,0.9069606065750122,0,0,659.25
662,32,25,0.9087337851524353,0,0,659.25
663,32,26,0.9321025013923645,0,0,659.25
664,31,26,0.930283784866333,0,0,659.25
665,31,27,0.9504865407943726,0,0,659.25
666,32,27,0.9523447751998901,0,0,659.25
667,32,28,0.9692332148551941,0,0,659.25
668,31,28,0.9673420190811157,0,0,659.25
669,30,28,0.9616906046867371,0,0,659.25
670,30,27,0.9449335932731628,0,0,659.25
671,29,27,0.9357506632804871,0,0,659.25
672,29,28,0.9523447751998901,0,0,659.25
673,29,29,0.9654545783996582,0,0,659.25
674,29,30,0.9749290347099304,0,0,659.25
675,30,30,0.9844964146614075,0,0,659.25
676,30,29,0.9749290347099304,0,0,659.25
677,31,29,0.980658233165741,0,0,659.25
678,32,29,0.9825754761695862,0,0,659.25
679,32,30,0.9922179579734802,0,0,659.25
680,31,30,0.990281879901886,0,0,659.25
681,31,31,0.9961013793945312,0,0,659.25
682,32,31,0.9980487823486328,0,0,659.25
683,32,32,1,0,0,659.25
684,31,32,0.9980487823486328,0,0,659.25
685,30,32,0.9922179579734802,0,0,659.25
686,30,31,0.990281879901886,0,0,659.25
687,29,31,0.980658233165741,0,0,659.25
688,29,32,0.9825754761695862,0,0,659.25
689,28,32,0.9692332148551941,0,0,659.25
690,27,32,0.9523447751998901,0,0,659.25
691,27,31,0.9504865407943726,0,0,659.25
692,28,31,0.9673420190811157,0,0,659.25
693,28,30,0.9616906046867371,0,0,659.25
694,28,29,0.9523447751998901,0,0,659.25
695,27,29,0.9357506632804871,0,0,659.25
696,27,30,0.9449335932731628,0,0,659.25
697,26,30,0.9248487949371338,0,0,659.25
698,26,29,0.9158610701560974,0,0,659.25
699,25,29,0.8928995132446289,0,0,659.25
700,25,30,0.9016619324684143,0,0,659.25
701,25,31,0.9069606065750122,0,0,659.25
702,26,31,0.930283784866333,0,0,659.25
703,26,32,0.9321025013923645,0,0,659.25
704,25,32,0.9087337851524353,0,0,659.25
705,24,32,0.8824968934059143,0,0,659.25
706,24,31,0.880774974822998,0,0,659.25
707,23,31,0.8520106673240662,0,0,659.25
708,23,32,0.8536763787269592,0,0,659.25
709,22,32,0.8225775361061096,0,0,659.25
710,21,32,0.7895215749740601,0,0,659.25
711,21,31,0.7879810333251953,0,0,659.25
712,22,31,0.8209725618362427,0,0,659.25
713,22,30,0.8161762356758118,0,0,659.25
714,21,30,0.783377468585968,0,0,659.25
715,21,29,0.775764524936676,0,0,659.25
716,22,29,0.808244526386261,0,0,659.25
717,23,29,0.8388014435768127,0,0,659.25
718,23,30,0.8470330238342285,0,0,659.25
719,24,30,0.8756292462348938,0,0,659.25
720,24,29,0.8671197891235352,0,0,659.25
721,24,28,0.8553453087806702,0,0,659.25
722,23,28,0.8274114727973938,0,0,659.25
723,23,27,0.8129942417144775,0,0,659.25
724,24,27,0.8404413461685181,0,0,659.25
725,24,26,0.8225775361061096,0,0,659.25
726,24,25,0.8019547462463379,0,0,659.25
727,23,25,0.775764524936676,0,0,659.25
728,23,26,0.7957138419151306,0,0,659.25
729,22,26,0.7667266130447388,0,0,659.25
730,22,25,0.7475039958953857,0,0,164.81
731,21,25,0.7174649238586426,0,0,164.81
732,21,26,0.7359150052070618,0,0,164.81
733,21,27,0.7518967390060425,0,0,659.25
734,22,27,0.783377468585968,0,0,659.25
735,22,28,0.7972695231437683,0,0,659.25
736,21,28,0.7652305364608765,0,0,659.25
737,20,28,0.7316156029701233,0,0,164.81
738,19,28,0.6967503428459167,0,0,164.81
739,19,27,0.6846097707748413,0,0,164.81
740,20,27,0.7188675403594971,0,0,164.81
741,20,26,0.7035878896713257,0,0,164.81
742,20,25,0.6859482526779175,0,0,164.81
743,19,25,0.6532592177391052,0,0,164.81
744,19,26,0.6700582504272461,0,0,164.81
745,18,26,0.6356386542320251,0,0,164.81
746,18,25,0.6197025775909424,0,0,164.81
747,17,25,0.5855777859687805,0,0,164.81
748,17,26,0.60063636302948,0,0,164.81
749,17,27,0.6136802434921265,0,0,164.81
750,18,27,0.649442732334137,0,0,164.81
751,18,28,0.6609596610069275,0,0,164.81
752,17,28,0.6245629787445068,0,0,164.81
753,17,29,0.6331605315208435,0,0,164.81
754,17,30,0.6393740773200989,0,0,164.81
755,18,30,0.6766338348388672,0,0,164.81
756,18,29,0.6700582504272461,0,0,164.81
757,19,29,0.7063416242599487,0,0,164.81
758,20,29,0.7416868805885315,0,0,164.81
759,20,30,0.7489653825759888,0,0,164.81
760,19,30,0.713273286819458,0,0,164.81
761,19,31,0.7174649238586426,0,0,164.81
762,20,31,0.7533667683601379,0,0,659.25
763,20,32,0.7548395991325378,0,0,659.25
764,19,32,0.7188675403594971,0,0,164.81
765,18,32,0.6819407343864441,0,0,164.81
766,18,31,0.6806101202964783,0,0,164.81
767,17,31,0.6431313753128052,0,0,164.81
768,17,32,0.644388735294342,0,0,164.81
769,16,32,0.6065306663513184,0,0,164.81
770,15,32,0.5686710476875305,0,0,164.81
771,15,31,0.5675614476203918,0,0,164.81
772,16,31,0.6053471565246582,0,0,164.81
773,16,30,0.6018105745315552,0,0,164.81
774,16,29,0.5959621667861938,0,0,164.81
775,15,29,0.55876225233078,0,0,164.81
776,15,30,0.5642456412315369,0,0,164.81
777,14,30,0.5269629955291748,0,0,164.81
778,14,29,0.5218418836593628,0,0,164.81
779,13,29,0.48546102643013,0,0,164.81
780,13,30,0.49022507667541504,0,0,164.81
781,13,31,0.493105947971344,0,0,164.81
782,14,31,0.5300596952438354,0,0,164.81
783,14,32,0.5310959815979004,0,0,164.81
784,13,32,0.4940699636936188,0,0,164.81
785,12,32,0.45783334970474243,0,0,164.81
786,12,31,0.45694002509117126,0,0,164.81
787,11,31,0.42177584767341614,0,0,164.81
788,11,32,0.4226004481315613,0,0,164.81
789,10,32,0.38855811953544617,0,0,164.81
790,9,32,0.3558652400970459,0,0,164.81
791,9,31,0.355170875787735,0,0,164.81
792,10,31,0.3877999782562256,0,0,164.81
793,10,30,0.3855343461036682,0,0,164.81
794,9,30,0.3530958890914917,0,0,164.81
795,9,29,0.34966447949409485,0,0,164.81
796,10,29,0.3817876875400543,0,0,164.81
797,11,29,0.41523683071136475,0,0,164.81
798,11,30,0.4193117320537567,0,0,164.81
799,12,30,0.45427048206329346,0,0,164.81
800,12,29,0.44985583424568176,0,0,164.81
801,12,28,0.44374731183052063,0,0,164.81
802,12,27,0.43601521849632263,0,0,164.81
803,11,27,0.40246132016181946,0,0,164.81
804,11,28,0.40959838032722473,0,0,164.81
805,10,28,0.37660345435142517,0,0,164.81
806,9,28,0.344916433095932,0,0,164.81
807,9,27,0.3389064371585846,0,0,164.81
808,10,27,0.3700413107872009,0,0,164.81
809,10,26,0.36217600107192993,0,0,164.81
810,9,26,0.3317028880119324,0,0,164.81
811,9,25,0.3233867585659027,0,0,164.81
812,10,25,0.3530958890914917,0,0,164.81
813,11,25,0.3840312957763672,0,0,164.81
814,11,26,0.39390692114830017,0,0,164.81
815,12,26,0.4267476201057434,0,0,164.81
816,12,25,0.4160486161708832,0,0,164.81
817,13,25,0.448978066444397,0,0,164.81
818,14,25,0.4826248586177826,0,0,164.81
819,14,26,0.49503588676452637,0,0,164.81
820,13,26,0.4605238437652588,0,0,164.81
821,13,27,0.47052496671676636,0,0,164.81
822,13,28,0.4788690507411957,0,0,164.81
823,14,28,0.51475590467453,0,0,164.81
824,14,27,0.5057864785194397,0,0,164.81
825,15,27,0.5415709018707275,0,0,164.81
826,15,28,0.5511748790740967,0,0,164.81
827,16,28,0.5878696441650391,0,0,164.81
828,16,27,0.5776263475418091,0,0,164.81
829,16,26,0.565348744392395,0,0,164.81
830,15,26,0.5300596952438354,0,0,164.81
831,15,25,0.516770601272583,0,0,164.81
832,16,25,0.5511748790740967,0,0,164.81
833,16,24,0.5352614521980286,0,0,164.81
834,16,23,0.5177809000015259,0,0,164.81
835,15,23,0.48546102643013,0,0,164.81
836,15,24,0.501850426197052,0,0,164.81
837,14,24,0.46869057416915894,0,0,164.81
838,13,24,0.43601521849632263,0,0,164.81
839,13,23,0.42177584767341614,0,0,164.81
840,14,23,0.4533841013908386,0,0,164.81
841,14,22,0.4368676543235779,0,0,164.81
842,13,22,0.4064108729362488,0,0,164.81
843,13,21,0.39007890224456787,0,0,164.81
844,14,21,0.4193117320537567,0,0,164.81
845,15,21,0.448978066444397,0,0,164.81
846,15,22,0.4677760601043701,0,0,164.81
847,16,22,0.4989185035228729,0,0,164.81
848,16,21,0.4788690507411957,0,0,164.81
849,16,20,0.45783334970474243,0,0,164.81
850,15,20,0.4292554259300232,0,0,164.81
851,15,19,0.4087991714477539,0,0,164.81
852,16,19,0.43601521849632263,0,0,164.81
853,16,18,0.41361796855926514,0,0,164.81
854,16,17,0.3908415138721466,0,0,164.81
855,15,17,0.3664452135562897,0,0,164.81
856,15,18,0.3877999782562256,0,0,164.81
857,14,18,0.36217600107192993,0,0,164.81
858,14,17,0.34223225712776184,0,0,164.81
859,13,17,0.3183731138706207,0,0,164.81
860,13,18,0.3369264602661133,0,0,164.81
861,13,19,0.355170875787735,0,0,164.81
862,14,19,0.3817876875400543,0,0,164.81
863,14,20,0.4008922874927521,0,0,164.81
864,13,20,0.37294358015060425,0,0,164.81
865,12,20,0.345590740442276,0,0,164.81
866,11,20,0.31899556517601013,0,0,164.81
867,11,19,0.3037937581539154,0,0,164.81
868,12,19,0.32912155985832214,0,0,164.81
869,12,18,0.31221523880958557,0,0,164.81
870,12,17,0.2950226664543152,0,0,164.81
871,11,17,0.272318959236145,0,0,164.81
872,11,18,0.28818845748901367,0,0,164.81
873,10,18,0.26497361063957214,0,0,164.81
874,10,17,0.2503824830055237,0,0,164.81
875,9,17,0.22931554913520813,0,0,130.81
876,9,18,0.24267901480197906,0,0,130.81
877,9,19,0.25581997632980347,0,0,164.81
878,10,19,0.2793218493461609,0,0,164.81
879,10,20,0.2932990491390228,0,0,164.81
880,9,20,0.26862117648124695,0,0,164.81
881,9,21,0.28096330165863037,0,0,164.81
882,9,22,0.2927267849445343,0,0,164.81
883,10,22,0.31961920857429504,0,0,164.81
884,10,21,0.3067750334739685,0,0,164.81
885,11,21,0.33365216851234436,0,0,164.81
886,12,21,0.3614693284034729,0,0,164.81
887,12,22,0.37660345435142517,0,0,164.81
888,11,22,0.3476216495037079,0,0,164.81
889,11,23,0.3607639968395233,0,0,164.81
890,12,23,0.3908415138721466,0,0,164.81
891,12,24,0.4040365219116211,0,0,164.81
892,11,24,0.37294358015060425,0,0,164.81
893,10,24,0.342901349067688,0,0,164.81
894,10,23,0.3317028880119324,0,0,164.81
895,9,23,0.3037937581539154,0,0,164.81
896,9,24,0.31404998898506165,0,0,164.81
897,8,24,0.2865048050880432,0,0,164.81
898,8,23,0.27714812755584717,0,0,164.81
899,7,23,0.2518538534641266,0,0,164.81
900,7,24,0.2603565752506256,0,0,164.81
901,6,24,0.23567241430282593,0,0,130.81
902,5,24,0.21249684691429138,0,0,130.81
903,5,23,0.20555713772773743,0,0,130.81
904,6,23,0.22797584533691406,0,0,130.81
905,6,22,0.2196708470582962,0,0,130.81
906,5,22,0.19806884229183197,0,0,130.81
907,5,21,0.1901092678308487,0,0,130.81
908,6,21,0.21084319055080414,0,0,130.81
909,7,21,0.23292675614356995,0,0,130.81
910,7,22,0.24267901480197906,0,0,130.81
911,8,22,0.2670518457889557,0,0,164.81
912,8,21,0.25632011890411377,0,0,164.81
913,8,20,0.245060533285141,0,0,130.81
914,7,20,0.2226947844028473,0,0,130.81
915,7,19,0.21208222210407257,0,0,130.81
916,8,19,0.23338213562965393,0,0,130.81
917,8,18,0.22139374911785126,0,0,130.81
918,8,17,0.20920239388942719,0,0,130.81
919,7,17,0.1901092678308487,0,0,130.81
920,7,18,0.20118796825408936,0,0,130.81
921,6,18,0.18211352825164795,0,0,130.81
922,6,17,0.17208519577980042,0,0,130.81
923,5,17,0.15516266226768494,0,0,130.81
924,5,18,0.16420483589172363,0,0,130.81
925,5,19,0.1730964630842209,0,0,130.81
926,6,19,0.19197490811347961,0,0,130.81
927,6,20,0.20158129930496216,0,0,130.81
928,5,20,0.18175818026065826,0,0,130.81
929,4,20,0.16324551403522491,0,0,130.81
930,3,20,0.14604680240154266,0,0,130.81
931,3,19,0.13908691704273224,0,0,130.81
932,4,19,0.1554660201072693,0,0,130.81
933,4,18,0.14748002588748932,0,0,130.81
934,4,17,0.13935883343219757,0,0,130.81
935,3,17,0.12467670440673828,0,0,130.81
936,3,18,0.1319422870874405,0,0,130.81
937,2,18,0.1175813302397728,0,0,130.81
938,2,17,0.11110655218362808,0,0,130.81
939,1,17,0.09862738847732544,0,0,130.81
940,1,18,0.1043749451637268,0,0,130.81
941,1,19,0.11002680659294128,0,0,130.81
942,2,19,0.12394831329584122,0,0,130.81
943,2,20,0.1301506757736206,0,0,130.81
944,1,20,0.1155325323343277,0,0,130.81
945,1,21,0.12084080278873444,0,0,130.81
946,1,22,0.12590020895004272,0,0,130.81
947,2,22,0.14183016121387482,0,0,130.81
948,2,21,0.13613058626651764,0,0,130.81
949,3,21,0.15275709331035614,0,0,130.81
950,4,21,0.17074601352214813,0,0,130.81
951,4,22,0.17789487540721893,0,0,130.81
952,3,22,0.1591527909040451,0,0,130.81
953,3,23,0.16516980528831482,0,0,130.81
954,4,23,0.1846204549074173,0,0,130.81
955,4,24,0.19085334241390228,0,0,130.81
956,3,24,0.17074601352214813,0,0,130.81
957,2,24,0.15216155350208282,0,0,130.81
958,2,23,0.14719226956367493,0,0,130.81
959,1,23,0.1306600719690323,0,0,130.81
960,1,24,0.13507121801376343,0,0,130.81
961,1,25,0.13908691704273224,0,0,130.81
962,2,25,0.15668535232543945,0,0,130.81
963,2,26,0.16071462631225586,0,0,130.81
964,1,26,0.1426636278629303,0,0,130.81
965,1,27,0.14576183259487152,0,0,130.81
966,1,28,0.1483467072248459,0,0,130.81
967,2,28,0.16711676120758057,0,0,130.81
968,2,27,0.16420483589172363,0,0,130.81
969,3,27,0.18426021933555603,0,0,130.81
970,3,28,0.18752780556678772,0,0,130.81
971,4,28,0.20961138606071472,0,0,130.81
972,4,27,0.2059590071439743,0,0,130.81
973,4,26,0.20158129930496216,0,0,130.81
974,3,26,0.18034373223781586,0,0,130.81
975,3,25,0.17582233250141144,0,0,130.81
976,4,25,0.19652745127677917,0,0,130.81
977,5,25,0.2188144326210022,0,0,130.81
978,5,26,0.22444139420986176,0,0,130.81
979,6,26,0.24891968071460724,0,0,130.81
980,6,25,0.24267901480197906,0,0,130.81
981,7,25,0.26809704303741455,0,0,164.81
982,8,25,0.2950226664543152,0,0,164.81
983,8,26,0.302609384059906,0,0,164.81
984,7,26,0.27499136328697205,0,0,164.81
985,7,27,0.28096330165863037,0,0,164.81
986,8,27,0.3091810941696167,0,0,164.81
987,8,28,0.31466394662857056,0,0,164.81
988,7,28,0.2859457731246948,0,0,164.81
989,6,28,0.2588355243206024,0,0,164.81
990,6,27,0.25432541966438293,0,0,164.81
991,5,27,0.22931554913520813,0,0,130.81
992,5,28,0.23338213562965393,0,0,130.81
993,5,29,0.2365948110818863,0,0,130.81
994,5,30,0.23891662061214447,0,0,130.81
995,6,30,0.26497361063957214,0,0,164.81
996,6,29,0.2623985707759857,0,0,164.81
997,7,29,0.28988203406333923,0,0,164.81
998,8,29,0.31899556517601013,0,0,164.81
999,8,30,0.32212600111961365,0,0,164.81
1000,7,30,0.2927267849445343,0,0,164.81
1001,7,31,0.29444700479507446,0,0,164.81
1002,8,31,0.3240189850330353,0,0,164.81
1003,8,32,0.32465246319770813,0,0,164.81
1004,7,32,0.2950226664543152,0,0,164.81
1005,6,32,0.2670518457889557,0,0,164.81
1006,6,31,0.26653075218200684,0,0,164.81
1007,5,31,0.24032063782215118,0,0,130.81
1008,5,32,0.2407904714345932,0,0,130.81
1009,4,32,0.21626517176628113,0,0,130.81
1010,3,32,0.19348058104515076,0,0,130.81
1011,3,31,0.19310306012630463,0,0,130.81
1012,4,31,0.21584318578243256,0,0,130.81
1013,4,30,0.2145821750164032,0,0,130.81
1014,4,29,0.21249684691429138,0,0,130.81
1015,3,29,0.1901092678308487,0,0,130.81
1016,3,30,0.19197490811347961,0,0,130.81
1017,2,30,0.1710798293352127,0,0,130.81
1018,2,29,0.16941726207733154,0,0,130.81
1019,1,29,0.15038880705833435,0,0,130.81
1020,1,30,0.1518646478652954,0,0,130.81
1021,1,31,0.15275709331035614,0,0,130.81
1022,2,31,0.17208519577980042,0,0,130.81
1023,2,32,0.1724216192960739,0,0,130.81
1024,1,32,0.15305574238300323,0,0,130.81
1025,1,33,0.15275709331035614,0,0,130.81
1026,1,34,0.1518646478652954,0,0,130.81
1027,2,34,0.1710798293352127,0,0,130.81
1028,2,33,0.17208519577980042,0,0,130.81
1029,3,33,0.19310306012630463,0,0,130.81
1030,4,33,0.21584318578243256,0,0,130.81
1031,4,34,0.2145821750164032,0,0,130.81
1032,3,34,0.19197490811347961,0,0,130.81
1033,3,35,0.1901092678308487,0,0,130.81
1034,4,35,0.21249684691429138,0,0,130.81
1035,4,36,0.20961138606071472,0,0,130.81
1036,3,36,0.18752780556678772,0,0,130.81
1037,2,36,0.16711676120758057,0,0,130.81
1038,2,35,0.16941726207733154,0,0,130.81
1039,1,35,0.15038880705833435,0,0,130.81
1040,1,36,0.1483467072248459,0,0,130.81
1041,1,37,0.14576183259487152,0,0,130.81
1042,2,37,0.16420483589172363,0,0,130.81
1043,2,38,0.16071462631225586,0,0,130.81
1044,1,38,0.1426636278629303,0,0,130.81
1045,1,39,0.13908691704273224,0,0,130.81
1046,1,40,0.13507121801376343,0,0,130.81
1047,2,40,0.15216155350208282,0,0,130.81
1048,2,39,0.15668535232543945,0,0,130.81
1049,3,39,0.17582233250141144,0,0,130.81
1050,3,40,0.17074601352214813,0,0,130.81
1051,4,40,0.19085334241390228,0,0,130.81
1052,4,39,0.19652745127677917,0,0,130.81
1053,4,38,0.20158129930496216,0,0,130.81
1054,3,38,0.18034373223781586,0,0,130.81
1055,3,37,0.18426021933555603,0,0,130.81
1056,4,37,0.2059590071439743,0,0,130.81
1057,5,37,0.22931554913520813,0,0,130.81
1058,6,37,0.25432541966438293,0,0,164.81
1059,6,38,0.24891968071460724,0,0,130.81
1060,5,38,0.22444139420986176,0,0,130.81
1061,5,39,0.2188144326210022,0,0,130.81
1062,5,40,0.21249684691429138,0,0,130.81
1063,6,40,0.23567241430282593,0,0,130.81
1064,6,39,0.24267901480197906,0,0,130.81
1065,7,39,0.26809704303741455,0,0,164.81
1066,7,40,0.2603565752506256,0,0,164.81
1067,8,40,0.2865048050880432,0,0,164.81
1068,8,39,0.2950226664543152,0,0,164.81
1069,8,38,0.302609384059906,0,0,164.81
1070,7,38,0.27499136328697205,0,0,164.81
1071,7,37,0.28096330165863037,0,0,164.81
1072,8,37,0.3091810941696167,0,0,164.81
1073,8,36,0.31466394662857056,0,0,164.81
1074,8,35,0.31899556517601013,0,0,164.81
1075,7,35,0.28988203406333923,0,0,164.81
1076,7,36,0.2859457731246948,0,0,164.81
1077,6,36,0.2588355243206024,0,0,164.81
1078,5,36,0.23338213562965393,0,0,130.81
1079,5,35,0.2365948110818863,0,0,130.81
1080,6,35,0.2623985707759857,0,0,164.81
1081,6,34,0.26497361063957214,0,0,164.81
1082,5,34,0.23891662061214447,0,0,130.81
1083,5,33,0.24032063782215118,0,0,130.81
1084,6,33,0.26653075218200684,0,0,164.81
1085,7,33,0.29444700479507446,0,0,164.81
1086,7,34,0.2927267849445343,0,0,164.81
1087,8,34,0.32212600111961365,0,0,164.81
1088,8,33,0.3240189850330353,0,0,164.81
1089,9,33,0.355170875787735,0,0,164.81
1090,10,33,0.3877999782562256,0,0,164.81
1091,10,34,0.3855343461036682,0,0,164.81
1092,9,34,0.3530958890914917,0,0,164.81
1093,9,35,0.34966447949409485,0,0,164.81
1094,9,36,0.344916433095932,0,0,164.81
1095,10,36,0.37660345435142517,0,0,164.81
1096,10,35,0.3817876875400543,0,0,164.81
1097,11,35,0.41523683071136475,0,0,164.81
1098,11,36,0.40959838032722473,0,0,164.81
1099,12,36,0.44374731183052063,0,0,164.81
1100,12,35,0.44985583424568176,0,0,164.81
1101,12,34,0.45427048206329346,0,0,164.81
1102,11,34,0.4193117320537567,0,0,164.81
1103,11,33,0.42177584767341614,0,0,164.81
1104,12,33,0.45694002509117126,0,0,164.81
1105,13,33,0.493105947971344,0,0,164.81
1106,13,34,0.49022507667541504,0,0,164.81
1107,14,34,0.5269629955291748,0,0,164.81
1108,14,33,0.5300596952438354,0,0,164.81
1109,15,33,0.5675614476203918,0,0,164.81
1110,16,33,0.6053471565246582,0,0,164.81
1111,16,34,0.6018105745315552,0,0,164.81
1112,15,34,0.5642456412315369,0,0,164.81
1113,15,35,0.55876225233078,0,0,164.81
1114,16,35,0.5959621667861938,0,0,164.81
1115,16,36,0.5878696441650391,0,0,164.81
1116,15,36,0.5511748790740967,0,0,164.81
1117,14,36,0.51475590467453,0,0,164.81
1118,14,35,0.5218418836593628,0,0,164.81
1119,13,35,0.48546102643013,0,0,164.81
1120,13,36,0.4788690507411957,0,0,164.81
1121,13,37,0.47052496671676636,0,0,164.81
1122,13,38,0.4605238437652588,0,0,164.81
1123,14,38,0.49503588676452637,0,0,164.81
1124,14,37,0.5057864785194397,0,0,164.81
1125,15,37,0.5415709018707275,0,0,164.81
1126,16,37,0.5776263475418091,0,0,164.81
1127,16,38,0.565348744392395,0,0,164.81
1128,15,38,0.5300596952438354,0,0,164.81
1129,15,39,0.516770601272583,0,0,164.81
1130,16,39,0.5511748790740967,0,0,164.81
1131,16,40,0.5352614521980286,0,0,164.81
1132,15,40,0.501850426197052,0,0,164.81
1133,14,40,0.46869057416915894,0,0,164.81
1134,14,39,0.4826248586177826,0,0,164.81
1135,13,39,0.448978066444397,0,0,164.81
1136,13,40,0.43601521849632263,0,0,164.81
1137,12,40,0.4040365219116211,0,0,164.81
1138,11,40,0.37294358015060425,0,0,164.81
1139,11,39,0.3840312957763672,0,0,164.81
1140,12,39,0.4160486161708832,0,0,164.81
1141,12,38,0.4267476201057434,0,0,164.81
1142,12,37,0.43601521849632263,0,0,164.81
1143,11,37,0.40246132016181946,0,0,164.81
1144,11,38,0.39390692114830017,0,0,164.81
1145,10,38,0.36217600107192993,0,0,164.81
1146,10,37,0.3700413107872009,0,0,164.81
1147,9,37,0.3389064371585846,0,0,164.81
1148,9,38,0.3317028880119324,0,0,164.81
1149,9,39,0.3233867585659027,0,0,164.81
1150,10,39,0.3530958890914917,0,0,164.81
1151,10,40,0.342901349067688,0,0,164.81
1152,9,40,0.31404998898506165,0,0,164.81
1153,9,41,0.3037937581539154,0,0,164.81
1154,10,41,0.3317028880119324,0,0,164.81
1155,10,42,0.31961920857429504,0,0,164.81
1156,9,42,0.2927267849445343,0,0,164.81
1157,9,43,0.28096330165863037,0,0,164.81
1158,9,44,0.26862117648124695,0,0,164.81
1159,10,44,0.2932990491390228,0,0,164.81
1160,10,43,0.3067750334739685,0,0,164.81
1161,11,43,0.33365216851234436,0,0,164.81
1162,11,44,0.31899556517601013,0,0,164.81
1163,12,44,0.345590740442276,0,0,164.81
1164,12,43,0.3614693284034729,0,0,164.81
1165,12,42,0.37660345435142517,0,0,164.81
1166,11,42,0.3476216495037079,0,0,164.81
1167,11,41,0.3607639968395233,0,0,164.81
1168,12,41,0.3908415138721466,0,0,164.81
1169,13,41,0.42177584767341614,0,0,164.81
1170,13,42,0.4064108729362488,0,0,164.81
1171,14,42,0.4368676543235779,0,0,164.81
1172,14,41,0.4533841013908386,0,0,164.81
1173,15,41,0.48546102643013,0,0,164.81
1174,16,41,0.5177809000015259,0,0,164.81
1175,16,42,0.4989185035228729,0,0,164.81
1176,15,42,0.4677760601043701,0,0,164.81
1177,15,43,0.448978066444397,0,0,164.81
1178,16,43,0.4788690507411957,0,0,164.81
1179,16,44,0.45783334970474243,0,0,164.81
1180,15,44,0.4292554259300232,0,0,164.81
1181,14,44,0.4008922874927521,0,0,164.81
1182,14,43,0.4193117320537567,0,0,164.81
1183,13,43,0.39007890224456787,0,0,164.81
1184,13,44,0.37294358015060425,0,0,164.81
1185,13,45,0.355170875787735,0,0,164.81
1186,13,46,0.3369264602661133,0,0,164.81
1187,14,46,0.36217600107192993,0,0,164.81
1188,14,45,0.3817876875400543,0,0,164.81
1189,15,45,0.4087991714477539,0,0,164.81
1190,16,45,0.43601521849632263,0,0,164.81
1191,16,46,0.41361796855926514,0,0,164.81
1192,15,46,0.3877999782562256,0,0,164.81
1193,15,47,0.3664452135562897,0,0,164.81
1194,16,47,0.3908415138721466,0,0,164.81
1195,16,48,0.3678794503211975,0,0,164.81
1196,15,48,0.344916433095932,0,0,164.81
1197,14,48,0.32212600111961365,0,0,164.81
1198,14,47,0.34223225712776184,0,0,164.81
1199,13,47,0.3183731138706207,0,0,164.81
1200,13,48,0.2996685802936554,0,0,164.81
1201,12,48,0.27768996357917786,0,0,164.81
1202,11,48,0.25632011890411377,0,0,164.81
1203,11,47,0.272318959236145,0,0,164.81
1204,12,47,0.2950226664543152,0,0,164.81
1205,12,46,0.31221523880958557,0,0,164.81
1206,12,45,0.32912155985832214,0,0,164.81
1207,11,45,0.3037937581539154,0,0,164.81
1208,11,46,0.28818845748901367,0,0,164.81
